MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111193;2024-10-30;2M;Fijo;608570;608570;2012-09-30;2033-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;608470;P/G;608470;1.070;1.04;;;0.17;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111194;2024-10-30;11M;Variable;607289;607289;2013-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Valor razonable;607189;Flujos de saldo;607189;0.260;0.78;EURIBOR;3M;999999999999999.00;3.59;2024-10-30;2M;1M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111195;2024-10-30;3M;Fijo;388762;388762;2018-09-30;2038-09-30;30/365;EURIBOR;EUR;Coste amortizado;388662;Otros ingresos;388662;2.060;1.52;;;999999999999999.00;3.46;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111196;2024-11-30;2M;Variable;744631;744631;2016-09-30;2032-09-30;30/360;EURIBOR;EUR;Valor razonable;744531;P/G;744531;4.940;0.30;EURIBOR;9M;0.12;1.76;2024-11-30;9M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111197;2024-12-30;3M;Fijo;668995;668995;2016-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;668895;Flujos de saldo;668895;0.070;1.35;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;3M;943.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111198;2024-11-30;2M;Variable;363571;363571;2023-09-30;2037-09-30;30/365;EURIBOR;EUR;Valor razonable;363471;Otros ingresos;363471;2.950;1.10;EURIBOR;5M;999999999999999.00;999999999999999.00;2024-11-30;5M;8M;2024-11-30;8M;506.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111199;2024-11-30;7M;Fijo;988271;988271;2021-09-30;2030-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;988171;P/G;988171;2.700;0.76;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111200;2025-05-30;10M;Variable;696705;696705;2016-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Valor razonable;696605;Flujos de saldo;696605;1.410;0.33;EURIBOR;5M;0.11;999999999999999.00;2025-05-30;4M;3M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111201;2024-10-30;3M;Fijo;443728;443728;2013-09-30;2032-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;443628;Otros ingresos;443628;4.940;0.72;;;0.09;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111202;2025-04-30;9M;Variable;970351;970351;2013-09-30;2036-09-30;30/365;EURIBOR;EUR;Valor razonable;970251;P/G;970251;0.980;1.35;EURIBOR;5M;0.07;999999999999999.00;2025-04-30;4M;9M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111203;2024-12-30;6M;Fijo;166440;166440;2021-09-30;2034-09-30;30/360;EURIBOR;EUR;Coste amortizado;166340;Flujos de saldo;166340;0.530;0.68;;;999999999999999.00;1.82;2900-12-31;;;2024-12-30;11M;84.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111204;2024-12-30;10M;Variable;898693;898693;2017-09-30;2031-09-30;Actual/365;EURIBOR;EUR;Valor razonable;898593;Otros ingresos;898593;4.610;0.47;EURIBOR;6M;999999999999999.00;2.96;2024-12-30;11M;6M;2024-12-30;3M;590.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111205;2025-01-30;7M;Fijo;66203;66203;2014-09-30;2031-09-30;30/365;EURIBOR;EUR;Coste amortizado;66103;P/G;66103;1.730;1.68;;;0.08;2.17;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111206;2024-11-30;4M;Variable;688792;688792;2021-09-30;2026-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;688692;Flujos de saldo;688692;1.970;1.32;EURIBOR;9M;999999999999999.00;999999999999999.00;2024-11-30;6M;6M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111207;2024-11-30;4M;Fijo;580818;580818;2009-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;580718;Otros ingresos;580718;0.760;1.08;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111208;2024-10-30;4M;Variable;680984;680984;2014-09-30;2038-09-30;Actual/360;EURIBOR;EUR;Valor razonable;680884;P/G;680884;2.440;1.40;EURIBOR;2M;999999999999999.00;999999999999999.00;2024-10-30;6M;5M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111209;2024-11-30;5M;Fijo;235782;235782;2019-09-30;2031-09-30;30/365;EURIBOR;EUR;Coste amortizado;235682;Flujos de saldo;235682;2.940;0.98;;;0.04;999999999999999.00;2900-12-31;;;2024-11-30;11M;259.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111210;2025-03-30;6M;Variable;774736;774736;2016-09-30;2032-09-30;30/360;EURIBOR;EUR;Valor razonable;774636;Otros ingresos;774636;2.880;0.08;EURIBOR;11M;0.09;999999999999999.00;2025-03-30;7M;11M;2025-03-30;4M;188.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111211;2025-03-02;7M;Fijo;914617;914617;2012-09-30;2026-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;914517;P/G;914517;0.280;1.01;;;0.04;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111212;2025-06-30;10M;Variable;910803;910803;2018-09-30;2036-09-30;30/365;EURIBOR;EUR;Valor razonable;910703;Flujos de saldo;910703;1.500;0.69;EURIBOR;1M;999999999999999.00;0.8;2025-06-30;3M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111213;2024-11-30;5M;Fijo;785556;785556;2014-09-30;2037-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;785456;Otros ingresos;785456;4.930;0.91;;;999999999999999.00;3.54;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111214;2024-10-30;1M;Variable;304309;304309;2018-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Valor razonable;304209;P/G;304209;4.110;1.38;EURIBOR;1M;0.09;1.82;2024-10-30;8M;11M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111215;2024-11-30;4M;Fijo;40805;40805;2014-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;40705;Flujos de saldo;40705;0.880;0.07;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;4M;450.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111216;2025-01-30;10M;Variable;350558;350558;2016-09-30;2036-09-30;30/365;EURIBOR;EUR;Valor razonable;350458;Otros ingresos;350458;0.730;0.63;EURIBOR;8M;999999999999999.00;999999999999999.00;2025-01-30;10M;10M;2025-01-30;11M;179.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111217;2025-04-30;9M;Fijo;317722;317722;2017-09-30;2038-09-30;30/360;EURIBOR;EUR;Coste amortizado;317622;P/G;317622;4.330;0.38;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111218;2024-11-30;2M;Variable;661545;661545;2011-09-30;2030-09-30;Actual/365;EURIBOR;OTH;Valor razonable;661445;Flujos de saldo;661445;4.370;0.16;EURIBOR;6M;0.14;999999999999999.00;2024-11-30;5M;9M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111219;2024-12-30;3M;Fijo;414538;414538;2009-09-30;2032-09-30;30/365;EURIBOR;OTH;Coste amortizado;414438;Otros ingresos;414438;0.400;0.20;;;0.02;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111220;2025-04-30;8M;Variable;761229;761229;2021-09-30;2032-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;761129;P/G;761129;4.670;1.06;EURIBOR;8M;0.09;999999999999999.00;2025-04-30;3M;2M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111221;2024-10-30;1M;Fijo;117000;117000;2014-09-30;2032-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;116900;Flujos de saldo;116900;0.700;1.80;;;999999999999999.00;1.86;2900-12-31;;;2024-10-30;2M;714.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111222;2024-12-30;6M;Variable;51556;51556;2018-09-30;2034-09-30;Actual/360;EURIBOR;OTH;Valor razonable;51456;Otros ingresos;51456;2.990;1.45;EURIBOR;10M;999999999999999.00;3.88;2024-12-30;4M;2M;2024-12-30;5M;38.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111223;2025-03-02;8M;Fijo;475958;475958;2019-09-30;2030-09-30;30/365;EURIBOR;OTH;Coste amortizado;475858;P/G;475858;1.150;1.77;;;0.14;2.57;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111224;2024-12-30;10M;Variable;827083;827083;2012-09-30;2030-09-30;30/360;EURIBOR;OTH;Valor razonable;826983;Flujos de saldo;826983;1.160;0.49;EURIBOR;4M;999999999999999.00;999999999999999.00;2024-12-30;1M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111225;2025-04-30;8M;Fijo;320347;320347;2012-09-30;2025-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;320247;Otros ingresos;320247;0.870;1.93;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111226;2024-10-30;11M;Variable;610627;610627;2010-09-30;2036-09-30;30/365;EURIBOR;OTH;Valor razonable;610527;P/G;610527;4.910;0.25;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;2M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111227;2025-01-30;9M;Fijo;783740;783740;2015-09-30;2034-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;783640;Flujos de saldo;783640;3.910;1.21;;;0.1;999999999999999.00;2900-12-31;;;2025-01-30;8M;607.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111228;2025-01-30;4M;Variable;827191;827191;2020-09-30;2027-09-30;Actual/365;EURIBOR;OTH;Valor razonable;827091;Otros ingresos;827091;4.070;0.99;EURIBOR;1M;0.19;999999999999999.00;2025-01-30;6M;3M;2025-01-30;1M;397.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111229;2025-03-30;9M;Fijo;94467;94467;2015-09-30;2027-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;94367;P/G;94367;0.460;1.97;;;0.12;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111230;2024-10-30;2M;Variable;8162;8162;2009-09-30;2032-09-30;30/365;EURIBOR;OTH;Valor razonable;8062;Flujos de saldo;8062;2.270;1.42;EURIBOR;5M;999999999999999.00;1.54;2024-10-30;9M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111231;2024-12-30;4M;Fijo;55220;55220;2023-09-30;2027-09-30;30/360;EURIBOR;OTH;Coste amortizado;55120;Otros ingresos;55120;4.070;1.99;;;999999999999999.00;4.57;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111232;2024-11-30;10M;Variable;6542;6542;2010-09-30;2032-09-30;Actual/365;EURIBOR;OTH;Valor razonable;6442;P/G;6442;1.050;1.15;EURIBOR;10M;0.18;1.7;2024-11-30;11M;7M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111233;2024-10-30;6M;Fijo;890948;890948;2016-09-30;2026-09-30;30/365;EURIBOR;OTH;Coste amortizado;890848;Flujos de saldo;890848;2.180;1.36;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;1M;225.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111234;2024-11-30;8M;Variable;910176;910176;2020-09-30;2030-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;910076;Otros ingresos;910076;3.600;1.78;EURIBOR;10M;999999999999999.00;999999999999999.00;2024-11-30;1M;2M;2024-11-30;6M;805.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111235;2024-12-30;8M;Fijo;626818;626818;2020-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;626718;P/G;626718;4.110;1.65;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111236;2025-03-02;7M;Variable;329776;329776;2012-09-30;2035-09-30;Actual/360;EURIBOR;OTH;Valor razonable;329676;Flujos de saldo;329676;3.080;1.65;EURIBOR;3M;0.08;999999999999999.00;2025-03-02;7M;2M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111237;2024-12-30;7M;Fijo;504685;504685;2009-09-30;2026-09-30;30/365;EURIBOR;OTH;Coste amortizado;504585;Otros ingresos;504585;4.570;0.59;;;0.18;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111238;2024-12-30;4M;Variable;815786;815786;2014-09-30;2029-09-30;30/360;EURIBOR;OTH;Valor razonable;815686;P/G;815686;3.200;1.41;EURIBOR;7M;0.07;999999999999999.00;2024-12-30;8M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111239;2025-03-30;6M;Fijo;452680;452680;2013-09-30;2036-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;452580;Flujos de saldo;452580;2.720;1.84;;;999999999999999.00;2.58;2900-12-31;;;2025-03-30;7M;940.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111240;2025-03-30;6M;Variable;709335;709335;2015-09-30;2035-09-30;30/365;EURIBOR;OTH;Valor razonable;709235;Otros ingresos;709235;3.700;1.61;EURIBOR;11M;999999999999999.00;1.71;2025-03-30;6M;7M;2025-03-30;2M;395.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111241;2025-01-30;6M;Fijo;365876;365876;2022-09-30;2028-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;365776;P/G;365776;4.540;0.34;;;0.12;3.27;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111242;2024-10-30;2M;Variable;429769;429769;2009-09-30;2027-09-30;Actual/365;EURIBOR;OTH;Valor razonable;429669;Flujos de saldo;429669;4.620;1.15;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;10M;1M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111243;2024-10-30;11M;Fijo;859907;859907;2012-09-30;2035-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;859807;Otros ingresos;859807;0.900;0.39;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111244;2025-01-30;8M;Variable;127687;127687;2016-09-30;2038-09-30;30/365;EURIBOR;OTH;Valor razonable;127587;P/G;127587;1.730;1.93;EURIBOR;5M;999999999999999.00;999999999999999.00;2025-01-30;5M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111245;2024-11-30;9M;Fijo;255128;255128;2023-09-30;2037-09-30;30/360;EURIBOR;OTH;Coste amortizado;255028;Flujos de saldo;255028;0.120;0.38;;;0.03;999999999999999.00;2900-12-31;;;2024-11-30;6M;62.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111246;2024-11-30;2M;Variable;528014;528014;2019-09-30;2034-09-30;Actual/365;EURIBOR;OTH;Valor razonable;527914;Otros ingresos;527914;0.670;1.66;EURIBOR;4M;0.2;999999999999999.00;2024-11-30;8M;1M;2024-11-30;5M;712.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111247;2025-04-30;7M;Fijo;62076;62076;2020-09-30;2031-09-30;30/365;EURIBOR;OTH;Coste amortizado;61976;P/G;61976;3.920;1.60;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111248;2025-01-30;4M;Variable;299982;299982;2013-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;299882;Flujos de saldo;299882;0.800;0.14;EURIBOR;5M;999999999999999.00;2.92;2025-01-30;7M;6M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111249;2024-12-30;11M;Fijo;721887;721887;2022-09-30;2033-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;721787;Otros ingresos;721787;0.840;1.02;;;999999999999999.00;4;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111250;2025-05-30;10M;Variable;996142;996142;2017-09-30;2033-09-30;Actual/360;EURIBOR;OTH;Valor razonable;996042;P/G;996042;4.930;1.61;EURIBOR;4M;0.06;0.15;2025-05-30;8M;1M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111251;2024-12-30;7M;Fijo;693439;693439;2018-09-30;2034-09-30;30/365;EURIBOR;OTH;Coste amortizado;693339;Flujos de saldo;693339;2.190;1.23;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;9M;775.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111252;2025-03-02;7M;Variable;505786;505786;2012-09-30;2029-09-30;30/360;EURIBOR;OTH;Valor razonable;505686;Otros ingresos;505686;4.010;1.78;EURIBOR;8M;999999999999999.00;999999999999999.00;2025-03-02;6M;4M;2025-03-02;9M;478.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111253;2025-04-30;8M;Fijo;4046;4046;2017-09-30;2035-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;3946;P/G;3946;2.920;0.56;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111254;2025-01-30;5M;Variable;825322;825322;2023-09-30;2031-09-30;30/365;EURIBOR;OTH;Valor razonable;825222;Flujos de saldo;825222;4.450;1.45;EURIBOR;10M;0.14;999999999999999.00;2025-01-30;8M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111255;2025-08-30;11M;Fijo;944949;944949;2018-09-30;2037-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;944849;Otros ingresos;944849;0.890;1.23;;;0.01;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111256;2024-10-30;4M;Variable;318197;318197;2021-09-30;2034-09-30;Actual/365;EURIBOR;OTH;Valor razonable;318097;P/G;318097;2.280;0.24;EURIBOR;9M;0.07;999999999999999.00;2024-10-30;2M;6M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111257;2025-03-02;11M;Fijo;444905;444905;2012-09-30;2039-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;444805;Flujos de saldo;444805;2.420;0.27;;;999999999999999.00;3.94;2900-12-31;;;2025-03-02;2M;591.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111258;2024-11-30;2M;Variable;688483;688483;2010-09-30;2034-09-30;30/365;EURIBOR;OTH;Valor razonable;688383;Otros ingresos;688383;0.250;0.71;EURIBOR;10M;999999999999999.00;1.64;2024-11-30;6M;10M;2024-11-30;7M;543.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111259;2024-12-30;3M;Fijo;864442;864442;2016-09-30;2034-09-30;30/360;EURIBOR;OTH;Coste amortizado;864342;P/G;864342;0.450;1.32;;;0.19;1.22;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111260;2025-05-30;8M;Variable;562251;562251;2020-09-30;2028-09-30;Actual/365;EURIBOR;OTH;Valor razonable;562151;Flujos de saldo;562151;2.920;1.43;EURIBOR;11M;999999999999999.00;999999999999999.00;2025-05-30;1M;2M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111261;2024-12-30;8M;Fijo;414947;414947;2009-09-30;2038-09-30;30/365;EURIBOR;OTH;Coste amortizado;414847;Otros ingresos;414847;0.830;0.71;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111262;2024-10-30;1M;Variable;810711;810711;2011-09-30;2028-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;810611;P/G;810611;1.590;1.50;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-10-30;7M;7M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111263;2024-10-30;7M;Fijo;653372;653372;2015-09-30;2025-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;653272;Flujos de saldo;653272;1.290;1.67;;;0.11;999999999999999.00;2900-12-31;;;2024-10-30;1M;930.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111264;2025-04-30;11M;Variable;177689;177689;2022-09-30;2034-09-30;Actual/360;EURIBOR;OTH;Valor razonable;177589;Otros ingresos;177589;0.210;1.78;EURIBOR;10M;0.16;999999999999999.00;2025-04-30;11M;5M;2025-04-30;7M;802.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111265;2024-11-30;7M;Fijo;901890;901890;2021-09-30;2035-09-30;30/365;EURIBOR;OTH;Coste amortizado;901790;P/G;901790;4.580;0.63;;;0.02;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111266;2025-01-30;10M;Variable;60289;60289;2016-09-30;2032-09-30;30/360;EURIBOR;OTH;Valor razonable;60189;Flujos de saldo;60189;0.160;1.19;EURIBOR;6M;999999999999999.00;2.94;2025-01-30;2M;9M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111267;2025-06-30;10M;Fijo;78172;78172;2011-09-30;2037-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;78072;Otros ingresos;78072;3.320;0.88;;;999999999999999.00;3.3;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111268;2025-03-02;7M;Variable;85927;85927;2010-09-30;2025-09-30;30/365;EURIBOR;OTH;Valor razonable;85827;P/G;85827;0.440;0.79;EURIBOR;7M;0.1;0.4;2025-03-02;1M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111269;2024-12-30;7M;Fijo;625111;625111;2022-09-30;2025-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;625011;Flujos de saldo;625011;0.800;0.64;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;7M;414.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111270;2024-10-30;1M;Variable;627766;627766;2016-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Valor razonable;627666;Otros ingresos;627666;1.430;0.92;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-10-30;1M;5M;2024-10-30;5M;348.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111271;2024-12-30;3M;Fijo;952673;952673;2023-09-30;2032-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;952573;P/G;952573;4.560;0.89;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111272;2024-10-30;7M;Variable;568742;568742;2011-09-30;2037-09-30;30/365;EURIBOR;EUR;Valor razonable;568642;Flujos de saldo;568642;1.470;0.82;EURIBOR;2M;0.19;999999999999999.00;2024-10-30;11M;2M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111273;2024-11-30;9M;Fijo;283954;283954;2009-09-30;2026-09-30;30/360;EURIBOR;EUR;Coste amortizado;283854;Otros ingresos;283854;1.910;1.01;;;0.08;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111274;2025-03-02;5M;Variable;234398;234398;2019-09-30;2026-09-30;Actual/365;EURIBOR;EUR;Valor razonable;234298;P/G;234298;0.730;1.60;EURIBOR;5M;0.01;999999999999999.00;2025-03-02;9M;5M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111275;2025-05-30;9M;Fijo;53288;53288;2018-09-30;2037-09-30;30/365;EURIBOR;EUR;Coste amortizado;53188;Flujos de saldo;53188;0.150;1.65;;;999999999999999.00;4.86;2900-12-31;;;2025-05-30;1M;350.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111276;2025-06-30;9M;Variable;798571;798571;2015-09-30;2039-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;798471;Otros ingresos;798471;3.330;0.57;EURIBOR;10M;999999999999999.00;3.02;2025-06-30;1M;6M;2025-06-30;3M;684.00;GRAN_EMPRESA;En curso;;999999999999999.00
