MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111193;2024-10-30;11M;Fijo;899756;899756;2018-09-30;2030-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;899656;P/G;899656;4.770;0.20;;;0.05;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111194;2025-05-30;8M;Variable;998818;998818;2023-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Valor razonable;998718;Flujos de saldo;998718;4.360;0.72;EURIBOR;6M;999999999999999.00;1.72;2025-05-30;3M;5M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111195;2024-11-30;3M;Fijo;750519;750519;2013-09-30;2032-09-30;30/365;EURIBOR;EUR;Coste amortizado;750419;Otros ingresos;750419;3.300;1.92;;;999999999999999.00;3.53;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111196;2024-10-30;3M;Variable;973569;973569;2014-09-30;2027-09-30;30/360;EURIBOR;EUR;Valor razonable;973469;P/G;973469;0.480;1.77;EURIBOR;3M;0.03;0.9;2024-10-30;3M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111197;2024-10-30;11M;Fijo;863074;863074;2021-09-30;2030-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;862974;Flujos de saldo;862974;0.130;1.84;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;6M;616.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111198;2025-03-02;5M;Variable;787353;787353;2009-09-30;2028-09-30;30/365;EURIBOR;EUR;Valor razonable;787253;Otros ingresos;787253;2.010;1.58;EURIBOR;10M;999999999999999.00;999999999999999.00;2025-03-02;9M;1M;2025-03-02;8M;358.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111199;2024-10-30;4M;Fijo;19923;19923;2021-09-30;2037-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;19823;P/G;19823;0.040;1.79;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111200;2024-12-30;4M;Variable;119791;119791;2021-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Valor razonable;119691;Flujos de saldo;119691;1.120;0.23;EURIBOR;6M;0.16;999999999999999.00;2024-12-30;5M;10M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111201;2024-11-30;5M;Fijo;441649;441649;2020-09-30;2034-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;441549;Otros ingresos;441549;0.320;0.42;;;0.01;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111202;2024-12-30;5M;Variable;25445;25445;2023-09-30;2026-09-30;30/365;EURIBOR;EUR;Valor razonable;25345;P/G;25345;1.090;1.52;EURIBOR;4M;0.2;999999999999999.00;2024-12-30;11M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111203;2024-11-30;5M;Fijo;736325;736325;2010-09-30;2039-09-30;30/360;EURIBOR;EUR;Coste amortizado;736225;Flujos de saldo;736225;1.360;0.04;;;999999999999999.00;1.92;2900-12-31;;;2024-11-30;4M;700.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111204;2024-11-30;6M;Variable;514466;514466;2009-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Valor razonable;514366;Otros ingresos;514366;0.400;1.66;EURIBOR;8M;999999999999999.00;2.04;2024-11-30;1M;11M;2024-11-30;4M;707.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111205;2025-03-02;7M;Fijo;172151;172151;2011-09-30;2036-09-30;30/365;EURIBOR;EUR;Coste amortizado;172051;P/G;172051;1.620;1.24;;;0.19;4.54;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111206;2024-11-30;7M;Variable;407723;407723;2010-09-30;2032-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;407623;Flujos de saldo;407623;0.620;1.52;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-11-30;10M;8M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111207;2024-12-30;4M;Fijo;593358;593358;2014-09-30;2038-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;593258;Otros ingresos;593258;4.660;1.96;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111208;2024-12-30;3M;Variable;978482;978482;2011-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Valor razonable;978382;P/G;978382;0.470;1.40;EURIBOR;5M;999999999999999.00;999999999999999.00;2024-12-30;5M;5M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111209;2024-10-30;8M;Fijo;519218;519218;2018-09-30;2027-09-30;30/365;EURIBOR;EUR;Coste amortizado;519118;Flujos de saldo;519118;0.960;0.90;;;0.03;999999999999999.00;2900-12-31;;;2024-10-30;8M;70.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111210;2025-03-02;7M;Variable;300805;300805;2018-09-30;2029-09-30;30/360;EURIBOR;EUR;Valor razonable;300705;Otros ingresos;300705;0.590;0.64;EURIBOR;1M;0.18;999999999999999.00;2025-03-02;5M;7M;2025-03-02;6M;644.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111211;2024-12-30;10M;Fijo;998814;998814;2018-09-30;2029-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;998714;P/G;998714;1.470;0.30;;;0.03;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111212;2024-10-30;1M;Variable;602599;602599;2018-09-30;2025-09-30;30/365;EURIBOR;EUR;Valor razonable;602499;Flujos de saldo;602499;0.700;1.19;EURIBOR;8M;999999999999999.00;0.62;2024-10-30;9M;6M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111213;2024-12-30;4M;Fijo;173346;173346;2019-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;173246;Otros ingresos;173246;1.420;0.47;;;999999999999999.00;1.12;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111214;2025-07-30;10M;Variable;430055;430055;2022-09-30;2028-09-30;Actual/365;EURIBOR;EUR;Valor razonable;429955;P/G;429955;2.770;1.13;EURIBOR;1M;0.15;2.47;2025-07-30;11M;6M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111215;2024-11-30;2M;Fijo;90104;90104;2022-09-30;2039-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;90004;Flujos de saldo;90004;4.600;1.60;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;6M;494.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111216;2024-11-30;8M;Variable;157300;157300;2021-09-30;2038-09-30;30/365;EURIBOR;EUR;Valor razonable;157200;Otros ingresos;157200;4.380;1.37;EURIBOR;2M;999999999999999.00;999999999999999.00;2024-11-30;8M;10M;2024-11-30;6M;78.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111217;2024-10-30;1M;Fijo;66024;66024;2023-09-30;2025-09-30;30/360;EURIBOR;EUR;Coste amortizado;65924;P/G;65924;2.010;1.11;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111218;2025-03-02;5M;Variable;753033;753033;2015-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Valor razonable;752933;Flujos de saldo;752933;3.490;1.08;EURIBOR;4M;0.15;999999999999999.00;2025-03-02;7M;3M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111219;2025-05-30;11M;Fijo;559490;559490;2015-09-30;2028-09-30;30/365;EURIBOR;OTH;Coste amortizado;559390;Otros ingresos;559390;1.020;0.48;;;0.19;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111220;2024-12-30;3M;Variable;634723;634723;2021-09-30;2025-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;634623;P/G;634623;0.150;0.29;EURIBOR;11M;0.02;999999999999999.00;2024-12-30;6M;6M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111221;2025-05-30;9M;Fijo;868834;868834;2011-09-30;2035-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;868734;Flujos de saldo;868734;1.390;0.30;;;999999999999999.00;3.33;2900-12-31;;;2025-05-30;1M;276.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111222;2025-03-02;5M;Variable;624448;624448;2016-09-30;2036-09-30;Actual/360;EURIBOR;OTH;Valor razonable;624348;Otros ingresos;624348;4.270;0.10;EURIBOR;7M;999999999999999.00;2.13;2025-03-02;9M;1M;2025-03-02;9M;331.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111223;2025-04-30;10M;Fijo;832503;832503;2009-09-30;2027-09-30;30/365;EURIBOR;OTH;Coste amortizado;832403;P/G;832403;0.910;1.16;;;0.17;4.27;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111224;2024-11-30;5M;Variable;372357;372357;2020-09-30;2029-09-30;30/360;EURIBOR;OTH;Valor razonable;372257;Flujos de saldo;372257;3.080;0.09;EURIBOR;2M;999999999999999.00;999999999999999.00;2024-11-30;4M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111225;2024-10-30;1M;Fijo;469111;469111;2018-09-30;2032-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;469011;Otros ingresos;469011;4.730;0.36;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111226;2024-10-30;8M;Variable;919540;919540;2022-09-30;2027-09-30;30/365;EURIBOR;OTH;Valor razonable;919440;P/G;919440;3.150;0.19;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-10-30;8M;7M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111227;2024-10-30;7M;Fijo;704753;704753;2017-09-30;2027-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;704653;Flujos de saldo;704653;1.550;1.28;;;0.08;999999999999999.00;2900-12-31;;;2024-10-30;6M;672.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111228;2024-12-30;8M;Variable;361472;361472;2017-09-30;2037-09-30;Actual/365;EURIBOR;OTH;Valor razonable;361372;Otros ingresos;361372;4.150;1.90;EURIBOR;2M;0.05;999999999999999.00;2024-12-30;8M;8M;2024-12-30;5M;668.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111229;2024-11-30;5M;Fijo;108998;108998;2023-09-30;2036-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;108898;P/G;108898;3.880;1.21;;;0.17;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111230;2025-01-30;6M;Variable;213493;213493;2023-09-30;2035-09-30;30/365;EURIBOR;OTH;Valor razonable;213393;Flujos de saldo;213393;4.710;1.57;EURIBOR;9M;999999999999999.00;0.32;2025-01-30;5M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111231;2024-10-30;1M;Fijo;375085;375085;2016-09-30;2027-09-30;30/360;EURIBOR;OTH;Coste amortizado;374985;Otros ingresos;374985;1.370;0.01;;;999999999999999.00;1.97;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111232;2024-11-30;8M;Variable;712812;712812;2021-09-30;2027-09-30;Actual/365;EURIBOR;OTH;Valor razonable;712712;P/G;712712;2.390;1.48;EURIBOR;3M;0.07;4.33;2024-11-30;6M;6M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111233;2025-05-30;11M;Fijo;660215;660215;2018-09-30;2032-09-30;30/365;EURIBOR;OTH;Coste amortizado;660115;Flujos de saldo;660115;0.980;1.80;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-05-30;11M;456.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111234;2025-01-30;6M;Variable;647177;647177;2015-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;647077;Otros ingresos;647077;3.190;0.60;EURIBOR;7M;999999999999999.00;999999999999999.00;2025-01-30;1M;10M;2025-01-30;7M;287.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111235;2025-03-30;8M;Fijo;272557;272557;2012-09-30;2027-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;272457;P/G;272457;0.210;1.91;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111236;2024-12-30;3M;Variable;445436;445436;2015-09-30;2032-09-30;Actual/360;EURIBOR;OTH;Valor razonable;445336;Flujos de saldo;445336;3.610;1.81;EURIBOR;10M;0.17;999999999999999.00;2024-12-30;2M;9M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111237;2025-04-30;10M;Fijo;710791;710791;2013-09-30;2025-09-30;30/365;EURIBOR;OTH;Coste amortizado;710691;Otros ingresos;710691;1.390;1.68;;;0.13;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111238;2025-01-30;6M;Variable;698628;698628;2023-09-30;2028-09-30;30/360;EURIBOR;OTH;Valor razonable;698528;P/G;698528;4.680;0.18;EURIBOR;5M;0.18;999999999999999.00;2025-01-30;5M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111239;2024-11-30;6M;Fijo;720075;720075;2012-09-30;2029-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;719975;Flujos de saldo;719975;3.880;0.39;;;999999999999999.00;0.38;2900-12-31;;;2024-11-30;3M;698.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111240;2024-10-30;3M;Variable;605325;605325;2010-09-30;2033-09-30;30/365;EURIBOR;OTH;Valor razonable;605225;Otros ingresos;605225;0.860;1.48;EURIBOR;9M;999999999999999.00;3.57;2024-10-30;10M;9M;2024-10-30;11M;767.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111241;2024-10-30;11M;Fijo;531609;531609;2012-09-30;2026-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;531509;P/G;531509;3.690;1.26;;;0.01;2.83;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111242;2024-10-30;5M;Variable;491850;491850;2010-09-30;2026-09-30;Actual/365;EURIBOR;OTH;Valor razonable;491750;Flujos de saldo;491750;2.270;1.45;EURIBOR;9M;999999999999999.00;999999999999999.00;2024-10-30;3M;9M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111243;2024-10-30;2M;Fijo;110245;110245;2019-09-30;2039-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;110145;Otros ingresos;110145;0.860;0.09;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111244;2024-10-30;1M;Variable;16546;16546;2019-09-30;2034-09-30;30/365;EURIBOR;OTH;Valor razonable;16446;P/G;16446;2.460;1.52;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-10-30;7M;10M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111245;2024-12-30;4M;Fijo;435051;435051;2023-09-30;2027-09-30;30/360;EURIBOR;OTH;Coste amortizado;434951;Flujos de saldo;434951;2.600;0.86;;;0.12;999999999999999.00;2900-12-31;;;2024-12-30;7M;54.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111246;2025-05-30;9M;Variable;890650;890650;2014-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Valor razonable;890550;Otros ingresos;890550;0.110;1.66;EURIBOR;11M;0.03;999999999999999.00;2025-05-30;4M;1M;2025-05-30;10M;522.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111247;2025-03-02;9M;Fijo;524701;524701;2017-09-30;2026-09-30;30/365;EURIBOR;OTH;Coste amortizado;524601;P/G;524601;2.930;0.61;;;0.16;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111248;2025-04-30;11M;Variable;42581;42581;2015-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;42481;Flujos de saldo;42481;2.940;0.22;EURIBOR;9M;999999999999999.00;3.91;2025-04-30;4M;9M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111249;2024-10-30;4M;Fijo;16885;16885;2019-09-30;2029-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;16785;Otros ingresos;16785;2.160;1.97;;;999999999999999.00;3.51;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111250;2024-12-30;3M;Variable;329787;329787;2012-09-30;2039-09-30;Actual/360;EURIBOR;OTH;Valor razonable;329687;P/G;329687;0.580;0.87;EURIBOR;5M;0.03;2.71;2024-12-30;11M;11M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111251;2024-10-30;7M;Fijo;824801;824801;2021-09-30;2033-09-30;30/365;EURIBOR;OTH;Coste amortizado;824701;Flujos de saldo;824701;3.010;0.20;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;5M;822.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111252;2025-03-30;11M;Variable;100005;100005;2014-09-30;2030-09-30;30/360;EURIBOR;OTH;Valor razonable;99905;Otros ingresos;99905;1.910;1.70;EURIBOR;10M;999999999999999.00;999999999999999.00;2025-03-30;10M;7M;2025-03-30;9M;199.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111253;2025-01-30;7M;Fijo;174320;174320;2010-09-30;2028-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;174220;P/G;174220;2.030;0.21;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111254;2025-01-30;9M;Variable;803503;803503;2023-09-30;2028-09-30;30/365;EURIBOR;OTH;Valor razonable;803403;Flujos de saldo;803403;0.640;1.92;EURIBOR;9M;0.09;999999999999999.00;2025-01-30;1M;7M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111255;2025-03-30;10M;Fijo;508833;508833;2015-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;508733;Otros ingresos;508733;4.180;0.38;;;0.03;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111256;2024-12-30;8M;Variable;195598;195598;2011-09-30;2034-09-30;Actual/365;EURIBOR;OTH;Valor razonable;195498;P/G;195498;4.200;0.05;EURIBOR;5M;0.12;999999999999999.00;2024-12-30;10M;3M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111257;2024-11-30;7M;Fijo;381639;381639;2016-09-30;2028-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;381539;Flujos de saldo;381539;4.720;0.46;;;999999999999999.00;2.85;2900-12-31;;;2024-11-30;6M;61.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111258;2025-03-30;8M;Variable;277925;277925;2011-09-30;2030-09-30;30/365;EURIBOR;OTH;Valor razonable;277825;Otros ingresos;277825;2.970;0.31;EURIBOR;1M;999999999999999.00;2.97;2025-03-30;2M;9M;2025-03-30;11M;914.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111259;2024-10-30;3M;Fijo;18989;18989;2023-09-30;2036-09-30;30/360;EURIBOR;OTH;Coste amortizado;18889;P/G;18889;4.330;0.21;;;0.05;2.82;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111260;2025-01-30;6M;Variable;995601;995601;2023-09-30;2028-09-30;Actual/365;EURIBOR;OTH;Valor razonable;995501;Flujos de saldo;995501;3.360;0.59;EURIBOR;7M;999999999999999.00;999999999999999.00;2025-01-30;3M;11M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111261;2025-01-30;4M;Fijo;571761;571761;2013-09-30;2026-09-30;30/365;EURIBOR;OTH;Coste amortizado;571661;Otros ingresos;571661;4.780;1.72;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111262;2025-04-30;7M;Variable;109932;109932;2010-09-30;2025-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;109832;P/G;109832;1.360;0.10;EURIBOR;8M;999999999999999.00;999999999999999.00;2025-04-30;1M;11M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111263;2025-07-30;11M;Fijo;544427;544427;2014-09-30;2033-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;544327;Flujos de saldo;544327;3.170;1.49;;;0.09;999999999999999.00;2900-12-31;;;2025-07-30;11M;611.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111264;2024-11-30;6M;Variable;146588;146588;2014-09-30;2039-09-30;Actual/360;EURIBOR;OTH;Valor razonable;146488;Otros ingresos;146488;4.970;1.98;EURIBOR;8M;0.06;999999999999999.00;2024-11-30;6M;5M;2024-11-30;8M;832.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111265;2024-10-30;4M;Fijo;449711;449711;2010-09-30;2031-09-30;30/365;EURIBOR;OTH;Coste amortizado;449611;P/G;449611;1.520;1.03;;;0.08;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111266;2024-12-30;3M;Variable;67349;67349;2018-09-30;2029-09-30;30/360;EURIBOR;OTH;Valor razonable;67249;Flujos de saldo;67249;2.420;0.32;EURIBOR;6M;999999999999999.00;1.59;2024-12-30;3M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111267;2024-12-30;3M;Fijo;104748;104748;2023-09-30;2027-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;104648;Otros ingresos;104648;0.890;1.68;;;999999999999999.00;3.11;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111268;2024-10-30;7M;Variable;899329;899329;2021-09-30;2035-09-30;30/365;EURIBOR;OTH;Valor razonable;899229;P/G;899229;3.200;0.11;EURIBOR;6M;0.16;1.43;2024-10-30;6M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111269;2025-01-30;10M;Fijo;999767;999767;2012-09-30;2037-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;999667;Flujos de saldo;999667;0.080;0.37;;;999999999999999.00;999999999999999.00;2900-12-31;;;2025-01-30;4M;199.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111270;2024-10-30;3M;Variable;248181;248181;2009-09-30;2038-09-30;Actual/365;EURIBOR;OTH;Valor razonable;248081;Otros ingresos;248081;0.230;1.01;EURIBOR;8M;999999999999999.00;999999999999999.00;2024-10-30;10M;1M;2024-10-30;6M;822.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111271;2025-03-02;11M;Fijo;85098;85098;2009-09-30;2030-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;84998;P/G;84998;4.440;1.04;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111272;2025-06-30;9M;Variable;587631;587631;2009-09-30;2028-09-30;30/365;EURIBOR;EUR;Valor razonable;587531;Flujos de saldo;587531;4.410;1.41;EURIBOR;3M;0.13;999999999999999.00;2025-06-30;4M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111273;2024-10-30;5M;Fijo;961813;961813;2012-09-30;2034-09-30;30/360;EURIBOR;EUR;Coste amortizado;961713;Otros ingresos;961713;1.780;1.19;;;0.15;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111274;2025-01-30;6M;Variable;676898;676898;2023-09-30;2035-09-30;Actual/365;EURIBOR;EUR;Valor razonable;676798;P/G;676798;0.910;1.48;EURIBOR;2M;0.07;999999999999999.00;2025-01-30;9M;4M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111275;2025-03-02;11M;Fijo;574672;574672;2023-09-30;2034-09-30;30/365;EURIBOR;EUR;Coste amortizado;574572;Flujos de saldo;574572;1.600;0.48;;;999999999999999.00;1.15;2900-12-31;;;2025-03-02;1M;71.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111276;2024-11-30;8M;Variable;911234;911234;2016-09-30;2032-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;911134;Otros ingresos;911134;1.770;1.80;EURIBOR;5M;999999999999999.00;4.09;2024-11-30;9M;9M;2024-11-30;6M;427.00;GRAN_EMPRESA;En curso;;999999999999999.00
