MI_FEC_DATO;NUM_SEC_AC;MI_FEC_LIQ_IN_D_C;MI_PER_LIQ_IN_D_C;MI_COD_INT_D;DUD_SDO_DOT_TOTAL;MI_SDO_DEU_N_VDO_P;MI_FEC_CONST;MI_FEC_VTO;MI_CONT_DIA;MI_CURVA_DES;COD_NUMRCO_MONEDA;MI_VALOR_CONT;MI_SDO_COST_AMOR;MI_CONT_VR;MI_SDO_VM;MI_PORC_IN_DEU_UL;MI_DIF_INT_DEU;MI_CRV_REV_INT_DEU;MI_FRE_REV_INT_DEU;MI_PORC_IN_MIN_DEU;MI_PORC_IN_MAX_DEU;MI_FEC_REV_INT_DEU;MI_PER_REV_INT_DEU;MI_LAG_REV_INT_DEU;MI_FEC_AMORT;MI_FREC_AMORT;MI_SDO_AMORT;SGM_LQ_LCR;COD_ECV_AC;MI_PRDO_CRCIA;MI_CRCIA
2024-09-30;1111111193;2025-04-30;7M;Fijo;912150;912150;2020-09-30;2036-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;912050;P/G;912050;3.960;0.25;;;0.12;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111194;2024-12-30;9M;Variable;242190;242190;2021-09-30;2035-09-30;Actual/360;EURIBOR;EUR;Valor razonable;242090;Flujos de saldo;242090;2.770;1.77;EURIBOR;8M;999999999999999.00;0.47;2024-12-30;1M;2M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111195;2024-12-30;3M;Fijo;797459;797459;2012-09-30;2032-09-30;30/365;EURIBOR;EUR;Coste amortizado;797359;Otros ingresos;797359;2.240;1.01;;;999999999999999.00;0.13;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111196;2025-03-02;6M;Variable;829978;829978;2023-09-30;2029-09-30;30/360;EURIBOR;EUR;Valor razonable;829878;P/G;829878;2.720;1.95;EURIBOR;7M;0.07;3.9;2025-03-02;4M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111197;2024-12-30;5M;Fijo;504002;504002;2023-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;503902;Flujos de saldo;503902;4.630;1.22;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-12-30;11M;548.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111198;2024-12-30;6M;Variable;82246;82246;2016-09-30;2037-09-30;30/365;EURIBOR;EUR;Valor razonable;82146;Otros ingresos;82146;4.380;0.50;EURIBOR;3M;999999999999999.00;999999999999999.00;2024-12-30;4M;11M;2024-12-30;9M;362.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111199;2025-03-02;7M;Fijo;105220;105220;2022-09-30;2034-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;105120;P/G;105120;3.510;1.12;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111200;2024-11-30;5M;Variable;914810;914810;2016-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Valor razonable;914710;Flujos de saldo;914710;4.830;0.87;EURIBOR;10M;0.03;999999999999999.00;2024-11-30;10M;7M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111201;2025-01-30;5M;Fijo;259652;259652;2019-09-30;2031-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;259552;Otros ingresos;259552;1.580;1.56;;;0.03;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111202;2024-12-30;4M;Variable;788954;788954;2010-09-30;2030-09-30;30/365;EURIBOR;EUR;Valor razonable;788854;P/G;788854;2.320;0.05;EURIBOR;9M;0.06;999999999999999.00;2024-12-30;11M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111203;2024-11-30;3M;Fijo;788341;788341;2023-09-30;2027-09-30;30/360;EURIBOR;EUR;Coste amortizado;788241;Flujos de saldo;788241;1.480;0.89;;;999999999999999.00;0.69;2900-12-31;;;2024-11-30;8M;234.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111204;2024-12-30;8M;Variable;977434;977434;2023-09-30;2027-09-30;Actual/365;EURIBOR;EUR;Valor razonable;977334;Otros ingresos;977334;3.390;1.14;EURIBOR;8M;999999999999999.00;4.89;2024-12-30;10M;2M;2024-12-30;11M;2.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111205;2025-01-30;4M;Fijo;736681;736681;2018-09-30;2032-09-30;30/365;EURIBOR;EUR;Coste amortizado;736581;P/G;736581;4.980;0.40;;;0.07;3.04;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111206;2024-10-30;5M;Variable;197974;197974;2020-09-30;2028-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;197874;Flujos de saldo;197874;3.550;0.84;EURIBOR;4M;999999999999999.00;999999999999999.00;2024-10-30;1M;10M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111207;2024-10-30;6M;Fijo;697357;697357;2020-09-30;2032-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;697257;Otros ingresos;697257;3.080;1.83;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111208;2024-10-30;6M;Variable;60905;60905;2014-09-30;2037-09-30;Actual/360;EURIBOR;EUR;Valor razonable;60805;P/G;60805;4.850;1.91;EURIBOR;1M;999999999999999.00;999999999999999.00;2024-10-30;9M;1M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111209;2024-10-30;7M;Fijo;569384;569384;2018-09-30;2027-09-30;30/365;EURIBOR;EUR;Coste amortizado;569284;Flujos de saldo;569284;1.320;1.23;;;0.06;999999999999999.00;2900-12-31;;;2024-10-30;8M;557.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111210;2024-12-30;7M;Variable;369048;369048;2019-09-30;2032-09-30;30/360;EURIBOR;EUR;Valor razonable;368948;Otros ingresos;368948;4.240;1.14;EURIBOR;10M;0.14;999999999999999.00;2024-12-30;8M;11M;2024-12-30;7M;229.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111211;2025-03-02;11M;Fijo;637933;637933;2023-09-30;2029-09-30;Actual/365;EURIBOR;EUR;Coste amortizado;637833;P/G;637833;2.270;0.10;;;0.01;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111212;2024-10-30;6M;Variable;837221;837221;2018-09-30;2034-09-30;30/365;EURIBOR;EUR;Valor razonable;837121;Flujos de saldo;837121;4.240;1.78;EURIBOR;9M;999999999999999.00;1.95;2024-10-30;9M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111213;2025-03-02;6M;Fijo;368147;368147;2021-09-30;2037-09-30;Actual/Actual;EURIBOR;EUR;Coste amortizado;368047;Otros ingresos;368047;3.630;2.00;;;999999999999999.00;1.61;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111214;2024-11-30;3M;Variable;604167;604167;2018-09-30;2039-09-30;Actual/365;EURIBOR;EUR;Valor razonable;604067;P/G;604067;0.930;0.47;EURIBOR;10M;0.17;1.53;2024-11-30;9M;3M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111215;2024-10-30;1M;Fijo;952595;952595;2023-09-30;2033-09-30;Actual/360;EURIBOR;EUR;Coste amortizado;952495;Flujos de saldo;952495;4.850;1.96;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;6M;925.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111216;2025-03-30;6M;Variable;128756;128756;2019-09-30;2030-09-30;30/365;EURIBOR;EUR;Valor razonable;128656;Otros ingresos;128656;3.540;1.19;EURIBOR;4M;999999999999999.00;999999999999999.00;2025-03-30;3M;10M;2025-03-30;2M;606.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111217;2025-04-30;9M;Fijo;566704;566704;2013-09-30;2025-09-30;30/360;EURIBOR;EUR;Coste amortizado;566604;P/G;566604;3.720;0.78;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111218;2024-12-30;3M;Variable;39189;39189;2010-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Valor razonable;39089;Flujos de saldo;39089;4.240;0.43;EURIBOR;5M;0.19;999999999999999.00;2024-12-30;3M;10M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111219;2025-01-30;4M;Fijo;375191;375191;2010-09-30;2036-09-30;30/365;EURIBOR;OTH;Coste amortizado;375091;Otros ingresos;375091;0.390;1.60;;;0.07;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111220;2024-11-30;2M;Variable;907798;907798;2022-09-30;2036-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;907698;P/G;907698;4.210;1.52;EURIBOR;4M;0.01;999999999999999.00;2024-11-30;7M;9M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111221;2024-10-30;10M;Fijo;670133;670133;2018-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;670033;Flujos de saldo;670033;1.590;1.40;;;999999999999999.00;2.27;2900-12-31;;;2024-10-30;9M;573.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111222;2024-11-30;7M;Variable;716495;716495;2017-09-30;2034-09-30;Actual/360;EURIBOR;OTH;Valor razonable;716395;Otros ingresos;716395;4.430;1.65;EURIBOR;9M;999999999999999.00;0.72;2024-11-30;6M;8M;2024-11-30;2M;499.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111223;2025-05-30;9M;Fijo;994118;994118;2018-09-30;2025-09-30;30/365;EURIBOR;OTH;Coste amortizado;994018;P/G;994018;3.370;1.63;;;0.2;3.8;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111224;2024-12-30;4M;Variable;784785;784785;2015-09-30;2028-09-30;30/360;EURIBOR;OTH;Valor razonable;784685;Flujos de saldo;784685;4.880;1.47;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-12-30;7M;8M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111225;2024-12-30;10M;Fijo;792677;792677;2022-09-30;2031-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;792577;Otros ingresos;792577;2.960;0.44;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111226;2025-03-02;7M;Variable;785919;785919;2023-09-30;2037-09-30;30/365;EURIBOR;OTH;Valor razonable;785819;P/G;785819;3.440;1.04;EURIBOR;6M;999999999999999.00;999999999999999.00;2025-03-02;5M;11M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111227;2025-05-30;10M;Fijo;819104;819104;2019-09-30;2033-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;819004;Flujos de saldo;819004;1.980;0.08;;;0.01;999999999999999.00;2900-12-31;;;2025-05-30;3M;661.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111228;2025-03-30;10M;Variable;55838;55838;2013-09-30;2033-09-30;Actual/365;EURIBOR;OTH;Valor razonable;55738;Otros ingresos;55738;2.720;1.38;EURIBOR;6M;0.07;999999999999999.00;2025-03-30;3M;6M;2025-03-30;8M;835.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111229;2025-01-30;7M;Fijo;322682;322682;2018-09-30;2028-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;322582;P/G;322582;0.330;1.18;;;0.02;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111230;2024-11-30;5M;Variable;38021;38021;2020-09-30;2026-09-30;30/365;EURIBOR;OTH;Valor razonable;37921;Flujos de saldo;37921;3.490;0.70;EURIBOR;8M;999999999999999.00;0.37;2024-11-30;1M;7M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111231;2025-03-02;5M;Fijo;811340;811340;2022-09-30;2034-09-30;30/360;EURIBOR;OTH;Coste amortizado;811240;Otros ingresos;811240;0.170;0.58;;;999999999999999.00;4.79;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111232;2025-03-30;11M;Variable;498922;498922;2023-09-30;2038-09-30;Actual/365;EURIBOR;OTH;Valor razonable;498822;P/G;498822;4.460;1.15;EURIBOR;9M;0.18;3.68;2025-03-30;8M;8M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111233;2024-10-30;5M;Fijo;848320;848320;2021-09-30;2029-09-30;30/365;EURIBOR;OTH;Coste amortizado;848220;Flujos de saldo;848220;0.710;1.20;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;5M;877.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111234;2025-01-30;4M;Variable;949514;949514;2010-09-30;2027-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;949414;Otros ingresos;949414;1.810;0.58;EURIBOR;9M;999999999999999.00;999999999999999.00;2025-01-30;5M;9M;2025-01-30;11M;872.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111235;2025-06-30;11M;Fijo;215828;215828;2011-09-30;2035-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;215728;P/G;215728;4.810;0.08;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111236;2024-11-30;7M;Variable;626214;626214;2010-09-30;2036-09-30;Actual/360;EURIBOR;OTH;Valor razonable;626114;Flujos de saldo;626114;0.750;1.28;EURIBOR;11M;0.18;999999999999999.00;2024-11-30;8M;1M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111237;2025-03-02;5M;Fijo;983707;983707;2023-09-30;2034-09-30;30/365;EURIBOR;OTH;Coste amortizado;983607;Otros ingresos;983607;1.160;0.73;;;0.17;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111238;2024-10-30;2M;Variable;852377;852377;2014-09-30;2035-09-30;30/360;EURIBOR;OTH;Valor razonable;852277;P/G;852277;2.840;0.91;EURIBOR;3M;0.04;999999999999999.00;2024-10-30;3M;3M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111239;2025-01-30;6M;Fijo;624293;624293;2019-09-30;2036-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;624193;Flujos de saldo;624193;4.000;0.41;;;999999999999999.00;2.04;2900-12-31;;;2025-01-30;6M;658.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111240;2024-10-30;7M;Variable;676574;676574;2022-09-30;2037-09-30;30/365;EURIBOR;OTH;Valor razonable;676474;Otros ingresos;676474;0.180;1.67;EURIBOR;3M;999999999999999.00;1.42;2024-10-30;10M;3M;2024-10-30;2M;766.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111241;2025-01-30;11M;Fijo;527521;527521;2016-09-30;2027-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;527421;P/G;527421;4.790;1.26;;;0.06;1.69;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111242;2024-11-30;4M;Variable;170701;170701;2012-09-30;2037-09-30;Actual/365;EURIBOR;OTH;Valor razonable;170601;Flujos de saldo;170601;0.390;1.54;EURIBOR;11M;999999999999999.00;999999999999999.00;2024-11-30;4M;6M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111243;2024-11-30;5M;Fijo;812279;812279;2010-09-30;2030-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;812179;Otros ingresos;812179;0.070;0.26;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111244;2025-03-30;9M;Variable;650789;650789;2014-09-30;2034-09-30;30/365;EURIBOR;OTH;Valor razonable;650689;P/G;650689;2.310;1.97;EURIBOR;10M;999999999999999.00;999999999999999.00;2025-03-30;2M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111245;2024-12-30;8M;Fijo;16530;16530;2023-09-30;2038-09-30;30/360;EURIBOR;OTH;Coste amortizado;16430;Flujos de saldo;16430;2.000;0.66;;;0.09;999999999999999.00;2900-12-31;;;2024-12-30;9M;244.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111246;2025-03-30;8M;Variable;13354;13354;2021-09-30;2038-09-30;Actual/365;EURIBOR;OTH;Valor razonable;13254;Otros ingresos;13254;4.180;1.35;EURIBOR;3M;0.14;999999999999999.00;2025-03-30;11M;6M;2025-03-30;7M;822.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111247;2025-01-30;6M;Fijo;718336;718336;2022-09-30;2029-09-30;30/365;EURIBOR;OTH;Coste amortizado;718236;P/G;718236;1.250;1.77;;;0.12;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111248;2024-11-30;8M;Variable;720803;720803;2010-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;720703;Flujos de saldo;720703;0.830;1.37;EURIBOR;7M;999999999999999.00;1.19;2024-11-30;9M;4M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111249;2025-04-30;10M;Fijo;315632;315632;2012-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;315532;Otros ingresos;315532;1.230;0.53;;;999999999999999.00;4;2900-12-31;;;2900-12-31;;999999999999999.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111250;2025-03-02;5M;Variable;283330;283330;2018-09-30;2027-09-30;Actual/360;EURIBOR;OTH;Valor razonable;283230;P/G;283230;2.230;1.00;EURIBOR;7M;0.15;3.41;2025-03-02;1M;5M;2900-12-31;;999999999999999.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111251;2024-10-30;4M;Fijo;907617;907617;2018-09-30;2034-09-30;30/365;EURIBOR;OTH;Coste amortizado;907517;Flujos de saldo;907517;3.560;0.53;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-10-30;1M;440.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111252;2025-01-30;9M;Variable;149892;149892;2020-09-30;2036-09-30;30/360;EURIBOR;OTH;Valor razonable;149792;Otros ingresos;149792;3.150;0.20;EURIBOR;2M;999999999999999.00;999999999999999.00;2025-01-30;9M;6M;2025-01-30;4M;903.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111253;2025-03-30;7M;Fijo;141543;141543;2012-09-30;2034-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;141443;P/G;141443;4.000;2.00;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111254;2024-10-30;3M;Variable;299796;299796;2017-09-30;2025-09-30;30/365;EURIBOR;OTH;Valor razonable;299696;Flujos de saldo;299696;1.900;0.66;EURIBOR;4M;0.2;999999999999999.00;2024-10-30;5M;7M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111255;2025-01-30;6M;Fijo;811462;811462;2014-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;811362;Otros ingresos;811362;4.300;0.18;;;0.02;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111256;2024-10-30;4M;Variable;670883;670883;2018-09-30;2039-09-30;Actual/365;EURIBOR;OTH;Valor razonable;670783;P/G;670783;0.150;0.11;EURIBOR;3M;0.19;999999999999999.00;2024-10-30;9M;10M;2900-12-31;;999999999999999.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111257;2024-10-30;8M;Fijo;685861;685861;2011-09-30;2029-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;685761;Flujos de saldo;685761;1.960;0.07;;;999999999999999.00;4.07;2900-12-31;;;2024-10-30;11M;460.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111258;2024-10-30;11M;Variable;740939;740939;2022-09-30;2029-09-30;30/365;EURIBOR;OTH;Valor razonable;740839;Otros ingresos;740839;0.870;0.47;EURIBOR;10M;999999999999999.00;4.75;2024-10-30;2M;2M;2024-10-30;3M;417.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111259;2024-12-30;9M;Fijo;691854;691854;2022-09-30;2033-09-30;30/360;EURIBOR;OTH;Coste amortizado;691754;P/G;691754;1.610;1.18;;;0.09;3.74;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111260;2025-03-02;5M;Variable;128738;128738;2020-09-30;2033-09-30;Actual/365;EURIBOR;OTH;Valor razonable;128638;Flujos de saldo;128638;3.310;1.35;EURIBOR;1M;999999999999999.00;999999999999999.00;2025-03-02;6M;3M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111261;2025-04-30;7M;Fijo;719720;719720;2013-09-30;2032-09-30;30/365;EURIBOR;OTH;Coste amortizado;719620;Otros ingresos;719620;1.030;0.66;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111262;2024-10-30;2M;Variable;124147;124147;2013-09-30;2032-09-30;Actual/Actual;EURIBOR;OTH;Valor razonable;124047;P/G;124047;3.090;0.07;EURIBOR;7M;999999999999999.00;999999999999999.00;2024-10-30;5M;1M;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111263;2024-10-30;4M;Fijo;112598;112598;2013-09-30;2025-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;112498;Flujos de saldo;112498;3.700;1.32;;;0.2;999999999999999.00;2900-12-31;;;2024-10-30;10M;597.00;PEQUEÑA_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111264;2025-01-30;9M;Variable;182645;182645;2018-09-30;2038-09-30;Actual/360;EURIBOR;OTH;Valor razonable;182545;Otros ingresos;182545;1.240;0.41;EURIBOR;9M;0.04;999999999999999.00;2025-01-30;10M;11M;2025-01-30;3M;995.00;PERSONA;En curso;;999999999999999.00
2024-09-30;1111111265;2024-12-30;4M;Fijo;232192;232192;2020-09-30;2031-09-30;30/365;EURIBOR;OTH;Coste amortizado;232092;P/G;232092;0.970;0.27;;;0.19;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111266;2024-11-30;2M;Variable;283707;283707;2019-09-30;2025-09-30;30/360;EURIBOR;OTH;Valor razonable;283607;Flujos de saldo;283607;4.470;1.84;EURIBOR;3M;999999999999999.00;3.12;2024-11-30;8M;5M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111267;2025-07-30;11M;Fijo;450720;450720;2016-09-30;2038-09-30;Actual/365;EURIBOR;OTH;Coste amortizado;450620;Otros ingresos;450620;4.580;0.05;;;999999999999999.00;0.68;2900-12-31;;;2900-12-31;;999999999999999.00;GRAN_EMPRESA;En curso;;999999999999999.00
2024-09-30;1111111268;2025-03-02;10M;Variable;432347;432347;2009-09-30;2039-09-30;30/365;EURIBOR;OTH;Valor razonable;432247;P/G;432247;3.790;0.63;EURIBOR;4M;0.17;3.15;2025-03-02;7M;1M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111269;2024-11-30;6M;Fijo;893947;893947;2017-09-30;2039-09-30;Actual/Actual;EURIBOR;OTH;Coste amortizado;893847;Flujos de saldo;893847;1.300;0.86;;;999999999999999.00;999999999999999.00;2900-12-31;;;2024-11-30;10M;739.00;BCE;En curso;;999999999999999.00
2024-09-30;1111111270;2024-10-30;1M;Variable;568559;568559;2016-09-30;2025-09-30;Actual/365;EURIBOR;OTH;Valor razonable;568459;Otros ingresos;568459;1.910;1.15;EURIBOR;6M;999999999999999.00;999999999999999.00;2024-10-30;2M;4M;2024-10-30;11M;35.00;BDE;En curso;;999999999999999.00
2024-09-30;1111111271;2025-01-30;7M;Fijo;502686;502686;2021-09-30;2036-09-30;Actual/360;EURIBOR;OTH;Coste amortizado;502586;P/G;502586;3.300;0.39;;;999999999999999.00;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;INST_BANCARIAS;En curso;;999999999999999.00
2024-09-30;1111111272;2024-12-30;6M;Variable;983618;983618;2019-09-30;2036-09-30;30/365;EURIBOR;EUR;Valor razonable;983518;Flujos de saldo;983518;0.120;0.93;EURIBOR;2M;0.2;999999999999999.00;2024-12-30;4M;4M;2900-12-31;;999999999999999.00;OTR_INST_FIN;En curso;;999999999999999.00
2024-09-30;1111111273;2024-10-30;10M;Fijo;111198;111198;2018-09-30;2028-09-30;30/360;EURIBOR;EUR;Coste amortizado;111098;Otros ingresos;111098;4.580;1.82;;;0.19;999999999999999.00;2900-12-31;;;2900-12-31;;999999999999999.00;ISFLSH;En curso;;999999999999999.00
2024-09-30;1111111274;2024-10-30;1M;Variable;501977;501977;2018-09-30;2034-09-30;Actual/365;EURIBOR;EUR;Valor razonable;501877;P/G;501877;4.960;0.12;EURIBOR;1M;0.07;999999999999999.00;2024-10-30;3M;1M;2900-12-31;;999999999999999.00;INST_PUBLICA;En curso;;999999999999999.00
2024-09-30;1111111275;2025-05-30;11M;Fijo;393433;393433;2015-09-30;2037-09-30;30/365;EURIBOR;EUR;Coste amortizado;393333;Flujos de saldo;393333;0.070;1.51;;;999999999999999.00;4.52;2900-12-31;;;2025-05-30;9M;81.00;OTR_INST_NO_FIN;En curso;;999999999999999.00
2024-09-30;1111111276;2024-10-30;4M;Variable;140348;140348;2022-09-30;2036-09-30;Actual/Actual;EURIBOR;EUR;Valor razonable;140248;Otros ingresos;140248;1.110;1.38;EURIBOR;1M;999999999999999.00;2.83;2024-10-30;3M;4M;2024-10-30;7M;579.00;GRAN_EMPRESA;En curso;;999999999999999.00
